Year,Month,Day,Hour (in GMT),Minute,Second,Depth raw (cm),Temperature (deg C),"Depth (baro-corrected, cm)",Discharge (cfs or ft^3/s)
2005,8,22,13,30,0,131.8,10.48,54.9,30.402
2005,8,22,14,0,0,132.1,10.3,55,30.569
2005,8,22,14,30,0,132.3,10.1,54.7,30.069
2005,8,22,15,0,0,132.9,10.02,55.1,30.737
2005,8,22,15,30,0,132.5,10.04,54.6,29.904
2005,8,22,16,0,0,132.8,10.14,55,30.569
2005,8,22,16,30,0,132.4,10.37,54.9,30.402
2005,8,22,17,0,0,132.6,10.67,55.1,30.737
2005,8,22,17,30,0,132.3,11.04,54.7,30.069
2005,8,22,18,0,0,131.9,11.55,54.8,30.235
2005,8,22,18,30,0,131.2,12.08,54.5,29.739
2005,8,22,19,0,0,131.5,12.71,54.4,29.575
2005,8,22,19,30,0,132,13.44,55.2,30.905
2005,8,22,20,0,0,130.5,14.13,54,28.925
2005,8,22,20,30,0,130.7,14.83,54.5,29.739
2005,8,22,21,0,0,130.1,15.39,54.1,29.087
2005,8,22,21,30,0,129.3,16.28,53.7,28.444
2005,8,22,22,0,0,129.5,16.96,54.2,29.249
2005,8,22,22,30,0,129.3,17.47,54.1,29.087
2005,8,22,23,0,0,128.5,17.93,53.6,28.284
2005,8,22,23,30,0,128.2,18.33,53.2,27.653
2005,8,23,0,0,0,128.1,18.58,53.6,28.284
2005,8,23,0,30,0,127.9,18.67,53.3,27.81
2005,8,23,1,0,0,128,18.55,53.7,28.444
2005,8,23,1,30,0,127.8,18.29,53.6,28.284
2005,8,23,2,0,0,127.4,17.94,53,27.341
2005,8,23,2,30,0,127.4,17.55,52.9,27.186
2005,8,23,3,0,0,127.6,17.15,52.5,26.571
2005,8,23,3,30,0,127.3,16.75,52,25.816
2005,8,23,4,0,0,127.9,16.36,52.2,26.116
2005,8,23,4,30,0,127.9,15.99,52.1,25.966
2005,8,23,5,0,0,127.8,15.6,51.9,25.667
2005,8,23,5,30,0,127.5,15.2,51.6,25.222
2005,8,23,6,0,0,127,14.81,51.3,24.783
2005,8,23,6,30,0,127.2,14.49,51.5,25.075
2005,8,23,7,0,0,127.1,14.18,51.3,24.783
2005,8,23,7,30,0,127,13.87,51.3,24.783
2005,8,23,8,0,0,127.2,13.57,51,24.348
2005,8,23,8,30,0,127,13.27,51,24.348
2005,8,23,9,0,0,126.7,12.95,50.9,24.205
2005,8,23,9,30,0,126.3,12.67,50.2,23.215
2005,8,23,10,0,0,126.7,12.41,50.9,24.205
2005,8,23,10,30,0,126.9,12.09,51.4,24.929
2005,8,23,11,0,0,126.9,11.83,51.5,25.075
2005,8,23,11,30,0,127.1,11.55,52,25.816
2005,8,23,12,0,0,127.5,11.31,52.4,26.419
2005,8,23,12,30,0,127.9,11.07,52.8,27.031
2005,8,23,13,0,0,128.5,10.81,53.4,27.967
2005,8,23,13,30,0,128.7,10.59,53.5,28.126
2005,8,23,14,0,0,129.1,10.39,53.8,28.603
2005,8,23,14,30,0,128.7,10.23,53.4,27.967
2005,8,23,15,0,0,129.1,10.19,53.5,28.126
2005,8,23,15,30,0,129.3,10.18,53.6,28.284
2005,8,23,16,0,0,130.1,10.31,54.2,29.249
2005,8,23,16,30,0,129.7,10.53,54.4,29.575
2005,8,23,17,0,0,129.1,10.83,53.5,28.126
2005,8,23,17,30,0,129.8,11.26,54.8,30.235
2005,8,23,18,0,0,129.4,11.76,54.6,29.904
2005,8,23,18,30,0,128.6,12.35,53.5,28.126
2005,8,23,19,0,0,128.3,12.85,53.6,28.284
2005,8,23,19,30,0,128,13.19,53.6,28.284
2005,8,23,20,0,0,128.1,13.66,53.8,28.603
2005,8,23,20,30,0,127.6,14.13,53.1,27.497
2005,8,23,21,0,0,127.9,14.41,54,28.925
2005,8,23,21,30,0,127.3,14.69,53.7,28.444
2005,8,23,22,0,0,126.7,15.11,53.2,27.653
2005,8,23,22,30,0,126.9,15.71,53.5,28.126
2005,8,23,23,0,0,126.7,15.86,52.8,27.031
2005,8,23,23,30,0,126.4,16.19,53.2,27.653
2005,8,24,0,0,0,126.2,16.26,53.1,27.497
2005,8,24,0,30,0,125.7,16.24,52.7,26.877
2005,8,24,1,0,0,125.9,16.06,53.1,27.497
2005,8,24,1,30,0,125.4,15.81,52.6,26.724
2005,8,24,2,0,0,125.4,15.51,52.7,26.877
2005,8,24,2,30,0,124.9,15.25,51.9,25.667
2005,8,24,3,0,0,125,15.01,51.8,25.518
2005,8,24,3,30,0,125.1,14.81,51.8,25.518
2005,8,24,4,0,0,125.1,14.63,51.5,25.075
2005,8,24,4,30,0,125.3,14.41,51.7,25.37
2005,8,24,5,0,0,124.8,14.25,51.1,24.493
2005,8,24,5,30,0,124.9,14.09,51,24.348
2005,8,24,6,0,0,125.2,13.93,51,24.348
2005,8,24,6,30,0,125.1,13.74,51,24.348
2005,8,24,7,0,0,124.6,13.57,50.4,23.495
2005,8,24,7,30,0,124.3,13.4,50.1,23.076
2005,8,24,8,0,0,124.9,13.21,50.6,23.777
2005,8,24,8,30,0,125.3,13.06,50.9,24.205
2005,8,24,9,0,0,124.4,12.83,50.4,23.495
2005,8,24,9,30,0,124.7,12.57,50.9,24.205
2005,8,24,10,0,0,125.1,12.31,50.9,24.205
2005,8,24,10,30,0,125.1,12,50.7,23.919
2005,8,24,11,0,0,125,11.68,51.1,24.493
2005,8,24,11,30,0,125.1,11.39,51.2,24.637
2005,8,24,12,0,0,126.4,11.08,52.6,26.724
2005,8,24,12,30,0,126.5,10.84,52.8,27.031
2005,8,24,13,0,0,126.9,10.6,53.3,27.81
2005,8,24,13,30,0,127.7,10.34,53.6,28.284
2005,8,24,14,0,0,127.7,10.12,53.4,27.967
2005,8,24,14,30,0,128.3,9.96,54,28.925
2005,8,24,15,0,0,128.3,9.9,53.8,28.603
2005,8,24,15,30,0,127.9,9.88,53.4,27.967
2005,8,24,16,0,0,127.9,9.98,53.5,28.126
2005,8,24,16,30,0,127.4,10.17,52.9,27.186
2005,8,24,17,0,0,127.7,10.45,53.4,27.967
2005,8,24,17,30,0,128.1,10.82,53.8,28.603
2005,8,24,18,0,0,127.8,11.31,53.4,27.967
2005,8,24,18,30,0,127.4,11.87,53.6,28.284
2005,8,24,19,0,0,126.9,12.53,52.7,26.877
2005,8,24,19,30,0,127.7,13.19,53.3,27.81
2005,8,24,20,0,0,127.1,13.93,52.7,26.877
2005,8,24,20,30,0,127,14.65,52.7,26.877
2005,8,24,21,0,0,126.4,15.37,52.3,26.267
2005,8,24,21,30,0,127.1,16.07,53.1,27.497
2005,8,24,22,0,0,126.7,16.65,52.9,27.186
2005,8,24,22,30,0,126.7,17.17,53.1,27.497
2005,8,24,23,0,0,125.9,17.57,52.1,25.966
2005,8,24,23,30,0,126.4,17.89,52.9,27.186
2005,8,25,0,0,0,126.1,18.06,53.2,27.653
2005,8,25,0,30,0,125.9,18.09,53.1,27.497
2005,8,25,1,0,0,125.7,17.99,52.7,26.877
2005,8,25,1,30,0,125.9,17.74,52.6,26.724
2005,8,25,2,0,0,125.7,17.42,52.1,25.966
2005,8,25,2,30,0,125.5,17.07,51.8,25.518
2005,8,25,3,0,0,125.3,16.7,51.4,24.929
2005,8,25,3,30,0,125.7,16.31,51.6,25.222
2005,8,25,4,0,0,125.9,15.92,51.5,25.075
2005,8,25,4,30,0,125.8,15.56,51.2,24.637
2005,8,25,5,0,0,125.7,15.2,50.7,23.919
2005,8,25,5,30,0,125.3,14.85,50.4,23.495
2005,8,25,6,0,0,125.5,14.53,50.4,23.495
2005,8,25,6,30,0,125.7,14.2,50.2,23.215
2005,8,25,7,0,0,125.5,13.9,50.2,23.215
2005,8,25,7,30,0,125.5,13.63,49.9,22.8
2005,8,25,8,0,0,125.1,13.31,49.6,22.389
2005,8,25,8,30,0,125.2,13.04,49.5,22.253
2005,8,25,9,0,0,125.4,12.74,49.9,22.8
2005,8,25,9,30,0,125.3,12.45,49.4,22.118
2005,8,25,10,0,0,125.3,12.15,49.1,21.716
2005,8,25,10,30,0,125.7,11.86,49.8,22.662
2005,8,25,11,0,0,125.9,11.57,50.1,23.076
2005,8,25,11,30,0,126.3,11.26,50.5,23.636
2005,8,25,12,0,0,126.6,10.98,50.3,23.355
2005,8,25,12,30,0,127.1,10.69,50.6,23.777
2005,8,25,13,0,0,127,10.39,50.4,23.495
2005,8,25,13,30,0,128.2,10.13,51.2,24.637
2005,8,25,14,0,0,128.4,9.82,51.4,24.929
2005,8,25,14,30,0,128.9,9.6,52.1,25.966
2005,8,25,15,0,0,128.4,9.45,50.7,23.919
2005,8,25,15,30,0,129.1,9.41,51.7,25.37
2005,8,25,16,0,0,129,9.5,51.9,25.667
2005,8,25,16,30,0,129.1,9.69,52,25.816
2005,8,25,17,0,0,129,9.97,51.9,25.667
2005,8,25,17,30,0,129.3,10.34,51.9,25.667
2005,8,25,18,0,0,129.1,10.84,51.9,25.667
2005,8,25,18,30,0,129.3,11.41,52,25.816
2005,8,25,19,0,0,129,12.06,51.4,24.929
2005,8,25,19,30,0,129,12.75,51.4,24.929
2005,8,25,20,0,0,128.7,13.46,50.8,24.062
2005,8,25,20,30,0,128.9,14.19,51.1,24.493
2005,8,25,21,0,0,128.3,14.99,50.6,23.777
2005,8,25,21,30,0,128.7,15.67,51,24.348
2005,8,25,22,0,0,128.8,16.26,51.2,24.637
2005,8,25,22,30,0,129,16.75,51.5,25.075
2005,8,25,23,0,0,128.5,17.2,50.8,24.062
2005,8,25,23,30,0,128,17.52,50.6,23.777
2005,8,26,0,0,0,128.3,17.73,51.1,24.493
2005,8,26,0,30,0,128.1,17.78,51.4,24.929
2005,8,26,1,0,0,127.8,17.73,51.3,24.783
2005,8,26,1,30,0,127.8,17.52,50.5,23.636
2005,8,26,2,0,0,127.8,17.23,50.3,23.355
2005,8,26,2,30,0,127.9,16.91,50,22.938
2005,8,26,3,0,0,127.5,16.55,49.7,22.525
2005,8,26,3,30,0,128,16.17,49.6,22.389
2005,8,26,4,0,0,128,15.77,49.1,21.716
2005,8,26,4,30,0,127.9,15.36,49.2,21.849
2005,8,26,5,0,0,127.6,14.97,48.5,20.925
2005,8,26,5,30,0,127.9,14.61,49.2,21.849
2005,8,26,6,0,0,128.1,14.23,48.7,21.187
2005,8,26,6,30,0,128,13.92,48.5,20.925
2005,8,26,7,0,0,127.8,13.61,48.8,21.318
2005,8,26,7,30,0,127.7,13.3,47.7,19.902
2005,8,26,8,0,0,127.7,13.01,47.6,19.777
2005,8,26,8,30,0,127.2,12.71,46.8,18.791
2005,8,26,9,0,0,127.7,12.43,47.4,19.527
2005,8,26,9,30,0,127.9,12.14,47.7,19.902
2005,8,26,10,0,0,127.9,11.88,47.5,19.651
2005,8,26,10,30,0,127.1,11.61,46.4,18.311
2005,8,26,11,0,0,128.1,11.32,47.3,19.403
2005,8,26,11,30,0,128.2,11.04,47.5,19.651
2005,8,26,12,0,0,128.2,10.78,47.5,19.651
2005,8,26,12,30,0,128,10.51,47.3,19.403
2005,8,26,13,0,0,128.3,10.24,47.2,19.28
2005,8,26,13,30,0,129.3,9.98,47.8,20.028
2005,8,26,14,0,0,129.7,9.79,48.4,20.796
2005,8,26,14,30,0,129.6,9.49,48,20.282
2005,8,26,15,0,0,130.1,9.34,48.2,20.538
2005,8,26,15,30,0,129.9,9.29,47.6,19.777
2005,8,26,16,0,0,129.9,9.32,48.2,20.538
2005,8,26,16,30,0,129.8,9.5,48.2,20.538
2005,8,26,17,0,0,129.8,9.78,48.8,21.318
2005,8,26,17,30,0,129.4,10.1,48,20.282
2005,8,26,18,0,0,129.6,10.54,48.3,20.666
2005,8,26,18,30,0,129.3,11.06,48.2,20.538
2005,8,26,19,0,0,129.4,11.72,48.6,21.056
2005,8,26,19,30,0,129.5,12.42,48.9,21.45
2005,8,26,20,0,0,129.3,13.18,48.4,20.796
2005,8,26,20,30,0,128.9,13.94,48.7,21.187
2005,8,26,21,0,0,128.5,14.73,48.2,20.538
2005,8,26,21,30,0,128.6,15.49,48.9,21.45
2005,8,26,22,0,0,128.8,16.19,49.1,21.716
2005,8,26,22,30,0,128.3,16.75,48.8,21.318
2005,8,26,23,0,0,128,17.23,48.9,21.45
2005,8,26,23,30,0,127.9,17.65,48.6,21.056
2005,8,27,0,0,0,127.8,17.91,48.9,21.45
2005,8,27,0,30,0,128.3,18.03,50.1,23.076
2005,8,27,1,0,0,126.9,18.1,48.6,21.056
2005,8,27,1,30,0,127.3,18.02,48.8,21.318
2005,8,27,2,0,0,127.3,17.83,48.9,21.45
2005,8,27,2,30,0,127.2,17.58,48.3,20.666
2005,8,27,3,0,0,127.1,17.31,48.3,20.666
2005,8,27,3,30,0,127.1,16.99,47.3,19.403
2005,8,27,4,0,0,127.5,16.65,47.8,20.028
2005,8,27,4,30,0,127.2,16.29,47.7,19.902
2005,8,27,5,0,0,127.1,15.91,47.7,19.902
2005,8,27,5,30,0,126.9,15.53,47.6,19.777
2005,8,27,6,0,0,126.6,15.2,47.5,19.651
2005,8,27,6,30,0,126.1,14.88,46.8,18.791
2005,8,27,7,0,0,126.2,14.54,46.9,18.913
2005,8,27,7,30,0,126.3,14.22,46.7,18.67
2005,8,27,8,0,0,125.8,13.93,45.9,17.722
2005,8,27,8,30,0,125.9,13.6,46.3,18.192
2005,8,27,9,0,0,125.9,13.32,46.4,18.311
2005,8,27,9,30,0,125.6,13.03,46,17.839
2005,8,27,10,0,0,125.9,12.75,46.2,18.074
2005,8,27,10,30,0,125.4,12.45,45.8,17.606
2005,8,27,11,0,0,125.6,12.16,45.9,17.722
2005,8,27,11,30,0,125.9,11.87,46.1,17.956
2005,8,27,12,0,0,126.1,11.55,46.4,18.311
2005,8,27,12,30,0,126.4,11.28,46.5,18.43
2005,8,27,13,0,0,126.7,10.95,46.8,18.791
2005,8,27,13,30,0,127.6,10.68,47.4,19.527
2005,8,27,14,0,0,127.4,10.35,47.1,19.157
2005,8,27,14,30,0,128.1,10.11,47.5,19.651
2005,8,27,15,0,0,128.8,9.93,47.8,20.028
2005,8,27,15,30,0,128.6,9.79,47.7,19.902
2005,8,27,16,0,0,128.7,9.78,48.5,20.925
2005,8,27,16,30,0,128.7,9.88,48.4,20.796
2005,8,27,17,0,0,128.9,10.06,48.9,21.45
2005,8,27,17,30,0,129,10.36,49,21.583
2005,8,27,18,0,0,129.2,10.71,48.9,21.45
2005,8,27,18,30,0,129.7,11.22,50.1,23.076
2005,8,27,19,0,0,128.9,11.81,49,21.583
2005,8,27,19,30,0,128.6,12.52,49,21.583
2005,8,27,20,0,0,129.2,13.25,49.4,22.118
2005,8,27,20,30,0,128.2,14.01,48.8,21.318
2005,8,27,21,0,0,128.2,14.76,48.8,21.318
2005,8,27,21,30,0,127.9,15.48,48.9,21.45
2005,8,27,22,0,0,127.7,16.15,48.7,21.187
2005,8,27,22,30,0,127.6,16.72,49.2,21.849
2005,8,27,23,0,0,127.2,17.2,48.6,21.056
2005,8,27,23,30,0,127.1,17.6,48.7,21.187
2005,8,28,0,0,0,127,17.88,49.1,21.716
2005,8,28,0,30,0,127,18.05,49.2,21.849
2005,8,28,1,0,0,126.7,18.13,49.1,21.716
2005,8,28,1,30,0,126.6,18.04,48.8,21.318
2005,8,28,2,0,0,126.5,17.86,48.9,21.45
2005,8,28,2,30,0,126.2,17.62,48.5,20.925
2005,8,28,3,0,0,126.3,17.37,48,20.282
2005,8,28,3,30,0,126.3,17.05,47.9,20.155
2005,8,28,4,0,0,126.1,16.75,47.6,19.777
2005,8,28,4,30,0,126.7,16.43,47.7,19.902
2005,8,28,5,0,0,126.1,16.06,47.4,19.527
2005,8,28,5,30,0,125.3,15.74,46.9,18.913
2005,8,28,6,0,0,125.3,15.39,46.7,18.67
2005,8,28,6,30,0,125.3,15.09,47.2,19.28
2005,8,28,7,0,0,125.4,14.79,47.7,19.902
2005,8,28,7,30,0,125.1,14.51,46.9,18.913
2005,8,28,8,0,0,125.1,14.22,47,19.034
2005,8,28,8,30,0,125,13.91,46.9,18.913
2005,8,28,9,0,0,124.7,13.64,46.6,18.55
2005,8,28,9,30,0,124.3,13.39,46.2,18.074
2005,8,28,10,0,0,123.9,13.09,46.1,17.956
2005,8,28,10,30,0,124.1,12.84,46.2,18.074
2005,8,28,11,0,0,124.3,12.55,46.6,18.55
2005,8,28,11,30,0,124.4,12.23,46.5,18.43
2005,8,28,12,0,0,124.6,11.94,46.5,18.43
2005,8,28,12,30,0,124.9,11.66,46.6,18.55
2005,8,28,13,0,0,124.6,11.35,46.4,18.311
2005,8,28,13,30,0,125,11.07,46.6,18.55
2005,8,28,14,0,0,126,10.75,47.7,19.902
2005,8,28,14,30,0,126.1,10.49,47.6,19.777
2005,8,28,15,0,0,126.6,10.31,48,20.282
2005,8,28,15,30,0,126.9,10.19,47.8,20.028
2005,8,28,16,0,0,126.8,10.19,48,20.282
2005,8,28,16,30,0,126.9,10.28,48.7,21.187
2005,8,28,17,0,0,127.4,10.45,49.5,22.253
2005,8,28,17,30,0,127.8,10.69,49.6,22.389
2005,8,28,18,0,0,128,11.05,49.8,22.662
2005,8,28,18,30,0,127.6,11.51,49.7,22.525
2005,8,28,19,0,0,127.5,12.09,49.9,22.8
2005,8,28,19,30,0,127.2,12.77,49.5,22.253
2005,8,28,20,0,0,127.5,13.47,49.6,22.389
2005,8,28,20,30,0,127.2,14.25,49.3,21.983
2005,8,28,21,0,0,126.9,14.97,49.4,22.118
2005,8,28,21,30,0,126.7,15.64,49.1,21.716
2005,8,28,22,0,0,126.7,16.29,49.4,22.118
2005,8,28,22,30,0,126,16.83,48.9,21.45
2005,8,28,23,0,0,126,17.26,49.1,21.716
2005,8,28,23,30,0,125.4,17.62,48.5,20.925
2005,8,29,0,0,0,125.2,17.86,48.8,21.318
2005,8,29,0,30,0,125.7,18.02,49.2,21.849
2005,8,29,1,0,0,124.9,18.05,48.7,21.187
2005,8,29,1,30,0,124.9,17.94,48.6,21.056
2005,8,29,2,0,0,124.7,17.71,48.6,21.056
2005,8,29,2,30,0,124.5,17.45,47.8,20.028
2005,8,29,3,0,0,124.3,17.18,47.6,19.777
2005,8,29,3,30,0,124.5,16.87,47.4,19.527
2005,8,29,4,0,0,124.8,16.5,47.6,19.777
2005,8,29,4,30,0,124.6,16.15,47,19.034
2005,8,29,5,0,0,124.3,15.79,46.7,18.67
2005,8,29,5,30,0,123.6,15.41,46.3,18.192
2005,8,29,6,0,0,123.7,15.08,46.5,18.43
2005,8,29,6,30,0,123.9,14.76,46.5,18.43
2005,8,29,7,0,0,123.5,14.43,46.3,18.192
2005,8,29,7,30,0,123.1,14.13,45.8,17.606
2005,8,29,8,0,0,123.3,13.85,46.3,18.192
2005,8,29,8,30,0,122.5,13.54,45.5,17.261
2005,8,29,9,0,0,123,13.27,45.7,17.491
2005,8,29,9,30,0,122.7,12.99,45.7,17.491
2005,8,29,10,0,0,122.6,12.71,45.7,17.491
2005,8,29,10,30,0,122.1,12.44,45.5,17.261
2005,8,29,11,0,0,121.8,12.15,45.3,17.033
2005,8,29,11,30,0,122.1,11.9,45.6,17.375
2005,8,29,12,0,0,121.6,11.63,45.2,16.92
2005,8,29,12,30,0,122,11.35,45.7,17.491
2005,8,29,13,0,0,121.8,11.07,45.3,17.033
2005,8,29,13,30,0,122.2,10.84,45.7,17.491
2005,8,29,14,0,0,122.7,10.57,46.4,18.311
2005,8,29,14,30,0,123.1,10.35,46.3,18.192
2005,8,29,15,0,0,123.6,10.23,46.8,18.791
2005,8,29,15,30,0,123.2,10.17,46.7,18.67
2005,8,29,16,0,0,123.6,10.24,47.4,19.527
2005,8,29,16,30,0,123.6,10.32,47.6,19.777
2005,8,29,17,0,0,124.4,10.52,48.5,20.925
2005,8,29,17,30,0,124.5,10.85,49,21.583
2005,8,29,18,0,0,124,11.21,48.5,20.925
2005,8,29,18,30,0,123.9,11.69,48.6,21.056
2005,8,29,19,0,0,124,12.26,49,21.583
2005,8,29,19,30,0,123.7,12.94,48.8,21.318
2005,8,29,20,0,0,123.1,13.6,48.2,20.538
2005,8,29,20,30,0,123.2,14.35,48.1,20.409
2005,8,29,21,0,0,123.3,15.03,47.9,20.155
2005,8,29,21,30,0,122.9,15.7,47.9,20.155
2005,8,29,22,0,0,122.9,16.25,48.1,20.409
2005,8,29,22,30,0,122.7,16.75,48.3,20.666
2005,8,29,23,0,0,122,17.17,47.7,19.902
2005,8,29,23,30,0,122,17.48,47.7,19.902
2005,8,30,0,0,0,121.7,17.69,47.6,19.777
2005,8,30,0,30,0,121.9,17.84,48.3,20.666
2005,8,30,1,0,0,120.9,17.81,47.2,19.28
2005,8,30,1,30,0,121,17.7,46.9,18.913
2005,8,30,2,0,0,120.9,17.49,46.9,18.913
2005,8,30,2,30,0,121.1,17.23,47.4,19.527
2005,8,30,3,0,0,120.5,16.97,46.1,17.956
2005,8,30,3,30,0,120.5,16.65,46.7,18.67
2005,8,30,4,0,0,120.1,16.27,46.1,17.956
2005,8,30,4,30,0,119.8,15.85,45.6,17.375
2005,8,30,5,0,0,119.9,15.45,45.6,17.375
2005,8,30,5,30,0,119.7,15.05,45.5,17.261
2005,8,30,6,0,0,119.4,14.66,44.8,16.472
2005,8,30,6,30,0,119.5,14.28,45.1,16.807
2005,8,30,7,0,0,119.5,13.93,45,16.695
2005,8,30,7,30,0,119.7,13.56,44.9,16.583
2005,8,30,8,0,0,119.9,13.21,45.1,16.807
2005,8,30,8,30,0,119.3,12.87,44.4,16.032
2005,8,30,9,0,0,120,12.52,45.2,16.92
2005,8,30,9,30,0,119.9,12.19,44.9,16.583
2005,8,30,10,0,0,119.8,11.86,45,16.695
2005,8,30,10,30,0,119.7,11.52,45,16.695
2005,8,30,11,0,0,119.9,11.22,44.9,16.583
2005,8,30,11,30,0,119.3,10.89,44.5,16.142
2005,8,30,12,0,0,120,10.6,45.2,16.92
2005,8,30,12,30,0,120.1,10.28,45.2,16.92
2005,8,30,13,0,0,120.2,9.99,44.8,16.472
2005,8,30,13,30,0,121.1,9.68,46,17.839
2005,8,30,14,0,0,121.2,9.37,45.8,17.606
2005,8,30,14,30,0,121.2,9.14,45.8,17.606
2005,8,30,15,0,0,122.3,8.96,46.7,18.67
2005,8,30,15,30,0,122.7,8.84,46.9,18.913
2005,8,30,16,0,0,122.7,8.84,47.3,19.403
2005,8,30,16,30,0,122.9,8.99,47.7,19.902
2005,8,30,17,0,0,122.8,9.18,48.2,20.538
2005,8,30,17,30,0,122.7,9.49,47.9,20.155
2005,8,30,18,0,0,122.7,9.9867,48.2,20.538
2005,8,30,18,30,0,122.7,10.483,48.3,20.666
2005,8,30,19,0,0,122.7,10.98,48.5,20.925
2005,8,30,19,30,0,122.7,11.69,48.5,20.925
2005,8,30,20,0,0,122.3,12.42,48,20.282
2005,8,30,20,30,0,122.1,13.2,48.1,20.409
2005,8,30,21,0,0,121.9,13.93,47.8,20.028
2005,8,30,21,30,0,121.5,14.7,47.5,19.651
2005,8,30,22,0,0,121.5,15.36,47.8,20.028
2005,8,30,22,30,0,121.4,15.91,47.8,20.028
2005,8,30,23,0,0,120.9,16.33,47.3,19.403
2005,8,30,23,30,0,121,16.73,47.2,19.28
2005,8,31,0,0,0,121.3,17.01,47.1,19.157
2005,8,31,0,30,0,121.1,17.16,47.5,19.651
2005,8,31,1,0,0,121.4,17.17,47.4,19.527
2005,8,31,1,30,0,121.3,17.08,47.6,19.777
2005,8,31,2,0,0,121.3,16.89,47.3,19.403
2005,8,31,2,30,0,121.2,16.61,47.1,19.157
2005,8,31,3,0,0,121.4,16.29,46.6,18.55
2005,8,31,3,30,0,121.1,15.95,46.2,18.074
2005,8,31,4,0,0,121.2,15.63,46,17.839
2005,8,31,4,30,0,121.3,15.23,46,17.839
2005,8,31,5,0,0,120.9,14.82,45.2,16.92
2005,8,31,5,30,0,120.9,14.44,45.3,17.033
2005,8,31,6,0,0,120.9,14.07,44.9,16.583
2005,8,31,6,30,0,120.9,13.76,45,16.695
2005,8,31,7,0,0,120.7,13.41,44.8,16.472
2005,8,31,7,30,0,120.8,13.07,44.7,16.361
2005,8,31,8,0,0,120.1,12.73,44,15.601
2005,8,31,8,30,0,120.1,12.46,44.4,16.032
2005,8,31,9,0,0,120.1,12.13,44,15.601
2005,8,31,9,30,0,119.9,11.85,43.8,15.388
2005,8,31,10,0,0,120,11.55,44.1,15.708
2005,8,31,10,30,0,119.8,11.27,43.6,15.177
2005,8,31,11,0,0,119.7,10.98,43.6,15.177
2005,8,31,11,30,0,119.5,10.71,43.4,14.968
2005,8,31,12,0,0,119.4,10.43,43.4,14.968
2005,8,31,12,30,0,119.4,10.19,43.3,14.864
2005,8,31,13,0,0,119.6,9.89,43.5,15.072
2005,8,31,13,30,0,119.7,9.65,43.4,14.968
2005,8,31,14,0,0,120.2,9.35,43.7,15.282
2005,8,31,14,30,0,120.5,9.13,43.6,15.177
2005,8,31,15,0,0,120.5,9.01,43.7,15.282
2005,8,31,15,30,0,120.2,8.98,43.4,14.968
2005,8,31,16,0,0,120.6,9.06,44.4,16.032
2005,8,31,16,30,0,120.6,9.25,45,16.695
2005,8,31,17,0,0,120.7,9.49,45.2,16.92
2005,8,31,17,30,0,121.1,9.77,45.5,17.261
2005,8,31,18,0,0,121,10.09,45.8,17.606
2005,8,31,18,30,0,120.7,10.56,45.4,17.147
2005,8,31,19,0,0,120.7,11.08,45.6,17.375
2005,8,31,19,30,0,120.8,11.68,45.7,17.491
2005,8,31,20,0,0,120.5,12.38,45.4,17.147
2005,8,31,20,30,0,120.4,13.07,45.2,16.92
2005,8,31,21,0,0,120.4,13.79,45.5,17.261
2005,8,31,21,30,0,120,14.44,44.9,16.583
2005,8,31,22,0,0,119.9,15.07,45.4,17.147
2005,8,31,22,30,0,119.8,15.57,45.6,17.375
2005,8,31,23,0,0,119.8,16,45.3,17.033
2005,8,31,23,30,0,119.7,16.35,45.2,16.92
2005,9,1,0,0,0,119.5,16.65,45.4,17.147
2005,9,1,0,30,0,119.8,16.79,45.5,17.261
2005,9,1,1,0,0,119.5,16.8,45.5,17.261
2005,9,1,1,30,0,119.2,16.73,45.3,17.033
2005,9,1,2,0,0,118.9,16.59,44.7,16.361
2005,9,1,2,30,0,119,16.4,44.3,15.924
2005,9,1,3,0,0,119.3,16.21,44.3,15.924
2005,9,1,3,30,0,119.4,15.99,44.5,16.142
2005,9,1,4,0,0,119.1,15.71,43.6,15.177
2005,9,1,4,30,0,119.2,15.39,43.7,15.282
2005,9,1,5,0,0,118.8,15.06,43.2,14.761
2005,9,1,5,30,0,119,14.73,43.6,15.177
2005,9,1,6,0,0,118.8,14.38,43.3,14.864
2005,9,1,6,30,0,118.5,14.05,42.8,14.352
2005,9,1,7,0,0,118.3,13.71,42.7,14.251
2005,9,1,7,30,0,118.1,13.39,42.5,14.051
2005,9,1,8,0,0,117.9,13.1,42.2,13.753
2005,9,1,8,30,0,117.6,12.81,42,13.558
2005,9,1,9,0,0,117.3,12.54,42,13.558
2005,9,1,9,30,0,117.1,12.27,41.9,13.461
2005,9,1,10,0,0,117.1,12.01,41.9,13.461
2005,9,1,10,30,0,117.1,11.7,42,13.558
2005,9,1,11,0,0,117.3,11.48,42,13.558
2005,9,1,11,30,0,116.9,11.21,41.7,13.268
2005,9,1,12,0,0,116.7,10.94,41.3,12.887
2005,9,1,12,30,0,117.5,10.72,42.2,13.753
2005,9,1,13,0,0,116.9,10.47,41.2,12.793
2005,9,1,13,30,0,117.6,10.26,41.9,13.461
2005,9,1,14,0,0,117.1,10.06,41.2,12.793
2005,9,1,14,30,0,117.9,9.86,42.1,13.655
2005,9,1,15,0,0,117.7,9.77,41.4,12.982
2005,9,1,15,30,0,118,9.79,42.1,13.655
2005,9,1,16,0,0,117.9,9.91,42.1,13.655
