date(yyyy/mm/dd), Estimated_unimpaired_flow_into_HetchHetchy(cubic_meters_per_second)
2010/06/25, 142.36
2010/06/26, 138.59
2010/06/27, 155.72
2010/06/28, 162.94
2010/06/29, 164.13
2010/06/30, 150.65
2010/07/01, 136.41
2010/07/02, 111.24
2010/07/03, 102.38
2010/07/04, 83.41
2010/07/05, 71.18
2010/07/06, 75.99
2010/07/07, 76.50
2010/07/08, 68.06
2010/07/09, 64.98
2010/07/10, 62.40
2010/07/11, 54.30
2010/07/12, 53.40
2010/07/13, 50.68
2010/07/14, 48.47
2010/07/15, 44.82
2010/07/16, 40.66
2010/07/17, 40.40
2010/07/18, 37.97
2010/07/19, 30.18
2010/07/20, 29.05
2010/07/21, 23.44
2010/07/22, 20.56
2010/07/23, 16.85
2010/07/24, 15.12
2010/07/25, 14.98
2010/07/26, 14.44
2010/07/27, 14.18
2010/07/28, 12.34
2010/07/29, 11.07
2010/07/30, 12.94
2010/07/31, 11.92
2010/08/01,  8.61
2010/08/02,  7.98
2010/08/03,  6.29
2010/08/04,  5.12
2010/08/05,  5.32
2010/08/06,  5.32
2010/08/07,  5.21
2010/08/08,  5.12
2010/08/09,  4.13
2010/08/10,  4.08
2010/08/11,  3.60
2010/08/12,  3.74
2010/08/13,  3.68
2010/08/14,  3.77
2010/08/15,  3.26
2010/08/16,  3.85
2010/08/17,  3.96
2010/08/18,  3.06
2010/08/19,  3.26
2010/08/20,  3.45
2010/08/21,  2.86
2010/08/22,  2.41
2010/08/23,  2.27
2010/08/24,  2.21
2010/08/25,  2.07
2010/08/26,  1.98
2010/08/27,  1.93
2010/08/28,  1.95
2010/08/29,  1.87
2010/08/30,  1.76
2010/08/31,  1.61
2010/09/01,  1.47
2010/09/02,  1.36
2010/09/03,  1.22
2010/09/04,  1.22
2010/09/05,  1.22
2010/09/06,  1.22
2010/09/07,  0.99
2010/09/08,  0.91
2010/09/09,  0.91
2010/09/10,  0.85
2010/09/11,  0.79
2010/09/12,  0.74
2010/09/13,  0.71
2010/09/14,  0.65
2010/09/15,  0.62
2010/09/16,  0.62
2010/09/17,  0.59
2010/09/18,  0.57
2010/09/19,  0.57
2010/09/20,  0.57
2010/09/21,  0.57
2010/09/22,  0.57
2010/09/23,  0.51
2010/09/24,  0.51
2010/09/25,  0.51
2010/09/26,  0.48
2010/09/27,  0.48
2010/09/28,  0.45
2010/09/29,  0.42
2010/09/30,  0.42
2010/10/01,  0.51
2010/10/02,  0.57
2010/10/03,  2.04
2010/10/04,  4.53
2010/10/05,  8.69
2010/10/06,  6.03
2010/10/07,  4.78
2010/10/08,  3.54
2010/10/09,  3.34
2010/10/10,  2.94
2010/10/11,  2.29
2010/10/12,  2.52
2010/10/13,  3.34
2010/10/14,  3.14
2010/10/15,  3.54
2010/10/16,  3.14
2010/10/17,  2.12
2010/10/18,  3.54
2010/10/19,  4.56
2010/10/20,  4.61
2010/10/21,  4.70
2010/10/22,  4.76
2010/10/23,  5.41
2010/10/24, 27.77
2010/10/25, 262.54
2010/10/26, 138.34
2010/10/27, 45.27
2010/10/28, 27.41
2010/10/29, 20.19
2010/10/30, 15.88
2010/10/31, 14.24
2010/11/01, 13.25
2010/11/02, 12.74
2010/11/03, 12.97
2010/11/04, 14.33
2010/11/05, 12.43
2010/11/06, 11.98
2010/11/07, 11.55
2010/11/08, 23.90
2010/11/09, 20.78
2010/11/10, 19.85
2010/11/11, 20.39
2010/11/12, 16.48
2010/11/13, 15.06
2010/11/14, 14.27
2010/11/15, 17.04
2010/11/16, 19.25
2010/11/17, 16.76
2010/11/18, 16.28
2010/11/19, 15.06
2010/11/20, 14.44
2010/11/21, 14.13
2010/11/22, 14.84
2010/11/23, 15.46
2010/11/24, 15.66
2010/11/25, 17.30
2010/11/26, 17.21
2010/11/27, 17.19
2010/11/28, 17.19
2010/11/29, 17.16
2010/11/30, 17.21
2010/12/01, 16.08
2010/12/02, 16.99
2010/12/03, 16.85
2010/12/04, 18.54
2010/12/05, 21.21
2010/12/06, 25.00
2010/12/07, 25.14
2010/12/08, 19.65
2010/12/09, 27.69
2010/12/10, 22.37
2010/12/11, 75.65
2010/12/12, 41.00
2010/12/13, 27.12
2010/12/14, 22.37
2010/12/15, 22.14
2010/12/16, 21.63
2010/12/17, 23.07
2010/12/18, 63.53
2010/12/19, 93.66
2010/12/20, 106.40
2010/12/21, 44.73
2010/12/22, 35.48
2010/12/23, 33.47
2010/12/24, 30.04
2010/12/25, 28.60
2010/12/26, 25.71
2010/12/27, 24.72
2010/12/28, 24.09
2010/12/29, 26.95
2010/12/30, 26.36
2010/12/31, 23.30
2011/01/01, 22.45
2011/01/02, 23.90
2011/01/03, 22.65
2011/01/04, 19.37
2011/01/05, 17.53
2011/01/06, 17.21
2011/01/07, 17.04
2011/01/08, 16.45
2011/01/09, 16.08
2011/01/10, 14.95
2011/01/11, 14.35
2011/01/12, 14.55
2011/01/13, 15.09
2011/01/14, 15.26
2011/01/15, 15.26
2011/01/16, 22.99
2011/01/17, 25.65
2011/01/18, 30.89
2011/01/19, 25.65
2011/01/20, 24.12
2011/01/21, 20.33
2011/01/22, 20.50
2011/01/23, 20.47
2011/01/24, 17.75
2011/01/25, 17.87
2011/01/26, 17.78
2011/01/27, 17.27
2011/01/28, 19.54
2011/01/29, 17.53
2011/01/30, 18.01
2011/01/31, 16.65
2011/02/01, 19.71
2011/02/02, 14.92
2011/02/03, 14.92
2011/02/04, 16.05
2011/02/05, 15.37
2011/02/06, 15.97
2011/02/07, 18.71
2011/02/08, 17.04
2011/02/09, 16.28
2011/02/10, 16.42
2011/02/11, 16.48
2011/02/12, 14.92
2011/02/13, 14.21
2011/02/14, 15.12
2011/02/15, 16.99
2011/02/16, 17.41
2011/02/17, 16.85
2011/02/18, 17.24
2011/02/19, 19.71
2011/02/20, 19.82
2011/02/21, 16.28
2011/02/22, 15.40
2011/02/23, 15.23
2011/02/24, 14.92
2011/02/25, 15.52
2011/02/26, 14.75
2011/02/27, 14.55
2011/02/28, 14.55
2011/03/01, 14.92
2011/03/02, 16.28
2011/03/03, 21.83
2011/03/04, 19.88
2011/03/05, 17.50
2011/03/06, 19.99
2011/03/07, 22.37
2011/03/08, 25.09
2011/03/09, 21.83
2011/03/10, 24.18
2011/03/11, 25.54
2011/03/12, 24.46
2011/03/13, 24.15
2011/03/14, 22.88
2011/03/15, 25.31
2011/03/16, 56.09
2011/03/17, 77.07
2011/03/18, 34.82
2011/03/19, 29.95
2011/03/20, 28.03
2011/03/21, 27.35
2011/03/22, 25.37
2011/03/23, 23.05
2011/03/24, 23.22
2011/03/25, 23.30
2011/03/26, 22.20
2011/03/27, 23.39
2011/03/28, 23.05
2011/03/29, 23.56
2011/03/30, 26.81
2011/03/31, 50.06
2011/04/01, 62.68
2011/04/02, 76.73
2011/04/03, 65.46
2011/04/04, 60.99
2011/04/05, 63.36
2011/04/06, 70.19
2011/04/07, 59.46
2011/04/08, 52.01
2011/04/09, 45.50
2011/04/10, 43.06
2011/04/11, 38.28
2011/04/12, 36.10
2011/04/13, 36.13
2011/04/14, 33.32
2011/04/15, 32.53
2011/04/16, 35.84
2011/04/17, 54.76
2011/04/18, 78.45
2011/04/19, 83.07
2011/04/20, 88.73
2011/04/21, 75.99
2011/04/22, 62.54
2011/04/23, 54.98
2011/04/24, 45.07
2011/04/25, 40.29
2011/04/26, 37.94
2011/04/27, 37.91
2011/04/28, 47.57
2011/04/29, 52.27
2011/04/30, 45.05
2011/05/01, 47.65
2011/05/02, 50.91
2011/05/03, 60.25
2011/05/04, 82.70
2011/05/05, 102.94
2011/05/06, 133.01
2011/05/07, 154.08
2011/05/08, 153.00
2011/05/09, 126.13
2011/05/10, 81.37
2011/05/11, 67.95
2011/05/12, 71.74
2011/05/13, 118.23
2011/05/14, 152.35
2011/05/15, 150.85
2011/05/16, 110.76
2011/05/17, 81.20
2011/05/18, 71.57
2011/05/19, 61.52
2011/05/20, 56.46
2011/05/21, 66.51
2011/05/22, 84.03
2011/05/23, 97.59
2011/05/24, 93.72
2011/05/25, 76.95
2011/05/26, 77.55
2011/05/27, 74.52
2011/05/28, 102.38
2011/05/29, 116.62
2011/05/30, 96.29
2011/05/31, 73.02
2011/06/01, 74.69
2011/06/02, 77.38
2011/06/03, 66.93
2011/06/04, 52.94
2011/06/05, 63.70
2011/06/06, 100.79
2011/06/07, 92.50
2011/06/08, 101.84
2011/06/09, 131.77
2011/06/10, 161.64
2011/06/11, 173.10
2011/06/12, 173.36
2011/06/13, 215.29
2011/06/14, 235.34
2011/06/15, 262.46
2011/06/16, 291.31
2011/06/17, 271.01
2011/06/18, 244.59
2011/06/19, 239.19
2011/06/20, 237.37
2011/06/21, 241.62
2011/06/22, 284.09
2011/06/23, 307.22
2011/06/24, 317.50
2011/06/25, 278.82
2011/06/26, 229.28
2011/06/27, 226.95
2011/06/28, 238.36
2011/06/29, 267.22
2011/06/30, 263.19
2011/07/01, 199.26
2011/07/02, 205.47
2011/07/03, 208.15
2011/07/04, 231.65
2011/07/05, 250.96
2011/07/06, 237.15
2011/07/07, 246.04
2011/07/08, 229.39
2011/07/09, 219.59
2011/07/10, 195.07
2011/07/11, 163.59
2011/07/12, 159.77
2011/07/13, 144.45
2011/07/14, 131.20
2011/07/15, 118.63
2011/07/16, 119.76
2011/07/17, 110.02
2011/07/18, 104.36
2011/07/19, 104.87
2011/07/20, 104.62
2011/07/21, 92.92
2011/07/22, 86.01
2011/07/23, 83.64
2011/07/24, 88.25
2011/07/25, 89.78
2011/07/26, 75.48
2011/07/27, 66.76
2011/07/28, 60.36
2011/07/29, 63.68
2011/07/30, 66.99
2011/07/31, 79.79
2011/08/01, 82.14
2011/08/02, 64.75
2011/08/03, 50.34
2011/08/04, 45.16
2011/08/05, 37.94
2011/08/06, 35.50
2011/08/07, 29.64
2011/08/08, 29.13
2011/08/09, 27.41
2011/08/10, 24.12
2011/08/11, 22.90
2011/08/12, 19.79
2011/08/13, 17.41
2011/08/14, 17.41
2011/08/15, 18.18
2011/08/16, 16.00
2011/08/17, 15.74
2011/08/18, 13.79
2011/08/19, 13.79
2011/08/20, 12.26
2011/08/21, 12.85
2011/08/22, 11.66
2011/08/23, 10.11
2011/08/24,  9.20
2011/08/25,  8.81
2011/08/26,  9.57
2011/08/27,  9.60
2011/08/28, 10.11
2011/08/29,  9.91
2011/08/30, 10.90
2011/08/31,  7.25
2011/09/01,  6.31
2011/09/02,  6.71
2011/09/03,  6.20
2011/09/04,  6.12
2011/09/05,  5.55
2011/09/06,  5.18
2011/09/07,  4.59
2011/09/08,  4.59
2011/09/09,  4.59
2011/09/10,  4.98
2011/09/11,  5.35
2011/09/12,  4.98
2011/09/13, 18.37
2011/09/14, 14.98
2011/09/15,  9.40
2011/09/16,  6.40
2011/09/17,  6.17
2011/09/18,  5.95
2011/09/19,  5.18
2011/09/20,  3.23
2011/09/21,  3.28
2011/09/22,  3.45
2011/09/23,  3.40
2011/09/24,  3.11
2011/09/25,  2.86
2011/09/26,  2.86
2011/09/27,  2.69
2011/09/28,  2.63
2011/09/29,  2.60
2011/09/30,  2.60
2011/10/01,  2.60
2011/10/02,  2.55
2011/10/03,  2.49
2011/10/04,  2.43
2011/10/05,  4.64
2011/10/06, 11.38
2011/10/07,  6.54
2011/10/08,  5.83
2011/10/09,  7.45
2011/10/10,  9.77
2011/10/11, 19.28
2011/10/12, 24.72
2011/10/13, 16.79
2011/10/14, 15.23
2011/10/15, 13.36
2011/10/16, 10.65
2011/10/17,  9.46
2011/10/18,  8.66
2011/10/19,  7.81
2011/10/20,  6.54
2011/10/21,  5.49
2011/10/22,  4.73
2011/10/23,  4.64
2011/10/24,  4.33
2011/10/25,  3.94
2011/10/26,  3.23
2011/10/27,  3.54
2011/10/28,  3.34
2011/10/29,  3.03
2011/10/30,  2.92
2011/10/31,  3.11
2011/11/01,  2.92
2011/11/02,  2.92
2011/11/03,  2.63
2011/11/04,  2.72
2011/11/05,  2.72
2011/11/06,  3.11
2011/11/07,  3.79
2011/11/08,  6.46
2011/11/09,  3.03
2011/11/10,  2.92
2011/11/11,  3.43
2011/11/12,  6.43
2011/11/13,  4.64
2011/11/14,  3.99
2011/11/15,  3.65
2011/11/16,  3.03
2011/11/17,  2.83
2011/11/18,  2.92
2011/11/19,  2.63
2011/11/20,  2.52
2011/11/21,  2.83
2011/11/22,  3.23
2011/11/23,  2.97
2011/11/24,  2.83
2011/11/25,  2.52
2011/11/26,  2.49
2011/11/27,  2.43
2011/11/28,  2.72
2011/11/29,  2.63
2011/11/30,  2.35
2011/12/01,  2.24
2011/12/02,  2.52
2011/12/03,  2.12
2011/12/04,  2.24
2011/12/05,  2.12
2011/12/06,  2.24
2011/12/07,  1.81
2011/12/08,  1.93
2011/12/09,  2.12
2011/12/10,  1.61
2011/12/11,  1.53
2011/12/12,  1.53
2011/12/13,  1.53
2011/12/14,  1.53
2011/12/15,  1.53
2011/12/16,  1.81
2011/12/17,  1.73
2011/12/18,  1.61
2011/12/19,  1.61
2011/12/20,  1.47
2011/12/21,  1.61
2011/12/22,  1.22
2011/12/23,  1.61
2011/12/24,  1.56
2011/12/25,  1.22
2011/12/26,  1.53
2011/12/27,  1.33
2011/12/28,  1.22
2011/12/29,  1.33
2011/12/30,  1.53
2011/12/31,  1.53
2012/01/01,  1.42
2012/01/02,  1.44
2012/01/03,  1.13
2012/01/04,  1.22
2012/01/05,  1.22
2012/01/06,  1.22
2012/01/07,  1.02
2012/01/08,  1.05
2012/01/09,  1.05
2012/01/10,  1.05
2012/01/11,  1.13
2012/01/12,  1.22
2012/01/13,  1.13
2012/01/14,  0.91
2012/01/15,  1.08
2012/01/16,  1.13
2012/01/17,  1.33
2012/01/18,  1.56
2012/01/19,  1.64
2012/01/20,  1.73
2012/01/21, 31.74
2012/01/22, 22.85
2012/01/23, 12.12
2012/01/24, 10.84
2012/01/25,  8.15
2012/01/26,  9.12
2012/01/27,  9.20
2012/01/28,  7.02
2012/01/29,  7.02
2012/01/30,  6.51
2012/01/31,  5.75
2012/02/01,  5.01
2012/02/02,  4.73
2012/02/03,  4.53
2012/02/04,  3.91
2012/02/05,  4.08
2012/02/06,  3.94
2012/02/07,  4.02
2012/02/08,  4.64
2012/02/09,  4.45
2012/02/10,  4.53
2012/02/11,  4.67
2012/02/12,  4.84
2012/02/13,  4.78
2012/02/14,  4.93
2012/02/15,  4.93
2012/02/16,  4.93
2012/02/17,  5.27
2012/02/18,  5.12
2012/02/19,  5.12
2012/02/20,  5.27
2012/02/21,  5.04
2012/02/22,  4.64
2012/02/23,  4.84
2012/02/24,  4.64
2012/02/25,  5.95
2012/02/26,  6.23
2012/02/27,  6.94
2012/02/28,  5.55
2012/02/29,  5.04
2012/03/01,  5.24
2012/03/02,  4.81
2012/03/03,  4.64
2012/03/04,  5.29
2012/03/05, 10.48
2012/03/06, 10.33
2012/03/07, 10.11
2012/03/08,  8.04
2012/03/09,  7.36
2012/03/10,  7.90
2012/03/11,  7.84
2012/03/12,  7.96
2012/03/13,  8.32
2012/03/14,  8.58
2012/03/15,  9.34
2012/03/16, 13.45
2012/03/17, 21.43
2012/03/18, 18.40
2012/03/19, 13.59
2012/03/20, 11.16
2012/03/21, 17.89
2012/03/22, 25.79
2012/03/23, 21.15
2012/03/24, 19.05
2012/03/25, 17.70
2012/03/26, 17.50
2012/03/27, 16.59
2012/03/28, 15.37
2012/03/29, 13.36
2012/03/30, 16.00
2012/03/31, 23.30
2012/04/01, 31.91
2012/04/02, 23.07
2012/04/03, 21.63
2012/04/04, 22.71
2012/04/05, 23.41
2012/04/06, 24.80
2012/04/07, 17.50
2012/04/08, 16.25
2012/04/09, 16.28
2012/04/10, 19.08
2012/04/11, 19.25
2012/04/12, 24.49
2012/04/13, 22.03
2012/04/14, 21.60
2012/04/15, 19.90
2012/04/16, 26.42
2012/04/17, 31.60
2012/04/18, 37.17
2012/04/19, 39.58
2012/04/20, 49.97
2012/04/21, 77.55
2012/04/22, 107.25
2012/04/23, 121.32
2012/04/24, 132.90
2012/04/25, 137.43
2012/04/26, 121.66
2012/04/27, 134.12
2012/04/28, 81.65
2012/04/29, 77.75
2012/04/30, 87.40
2012/05/01, 92.41
2012/05/02, 114.58
2012/05/03, 93.01
2012/05/04, 106.74
2012/05/05, 74.75
2012/05/06, 71.04
2012/05/07, 64.50
2012/05/08, 63.39
2012/05/09, 64.55
2012/05/10, 87.03
2012/05/11, 95.61
2012/05/12, 91.11
2012/05/13, 96.83
2012/05/14, 97.62
2012/05/15, 90.97
2012/05/16, 85.70
2012/05/17, 89.98
2012/05/18, 78.96
2012/05/19, 65.52
2012/05/20, 66.28
2012/05/21, 69.76
2012/05/22, 69.96
2012/05/23, 66.11
2012/05/24, 52.15
2012/05/25, 46.89
2012/05/26, 32.36
2012/05/27, 31.51
2012/05/28, 31.43
2012/05/29, 30.35
2012/05/30, 31.80
2012/05/31, 35.67
2012/06/01, 33.15
2012/06/02, 43.21
2012/06/03, 36.81
2012/06/04, 34.17
2012/06/05, 40.60
2012/06/06, 38.05
2012/06/07, 29.42
2012/06/08, 23.92
2012/06/09, 22.11
2012/06/10, 18.29
2012/06/11, 17.58
2012/06/12, 15.80
2012/06/13, 15.80
2012/06/14, 15.06
2012/06/15, 13.99
2012/06/16, 13.79
2012/06/17, 12.74
2012/06/18, 12.26
2012/06/19, 11.07
2012/06/20, 10.56
2012/06/21,  9.63
2012/06/22,  7.96
2012/06/23,  7.05
2012/06/24,  6.31
2012/06/25,  5.95
2012/06/26,  6.29
2012/06/27,  5.29
2012/06/28,  5.78
2012/06/29,  5.63
2012/06/30,  5.24
2012/07/01,  5.44
2012/07/02,  5.24
2012/07/03,  5.69
2012/07/04,  5.12
2012/07/05,  5.04
2012/07/06,  5.12
2012/07/07,  4.73
2012/07/08,  4.53
2012/07/09,  4.64
2012/07/10,  4.13
2012/07/11,  4.13
2012/07/12,  3.94
2012/07/13,  4.02
2012/07/14,  3.82
2012/07/15,  3.71
2012/07/16,  3.54
2012/07/17,  3.34
2012/07/18,  3.11
2012/07/19,  2.97
2012/07/20,  2.83
2012/07/21,  2.69
2012/07/22,  2.55
2012/07/23,  2.49
2012/07/24,  2.43
2012/07/25,  2.43
2012/07/26,  2.27
2012/07/27,  2.15
2012/07/28,  2.07
2012/07/29,  1.98
2012/07/30,  1.90
2012/07/31,  1.84
2012/08/01,  1.78
2012/08/02,  1.78
2012/08/03,  1.78
2012/08/04,  1.81
2012/08/05,  1.78
2012/08/06,  1.84
2012/08/07,  1.84
2012/08/08,  1.70
2012/08/09,  1.64
2012/08/10,  1.59
2012/08/11,  1.61
2012/08/12,  1.61
2012/08/13,  2.07
2012/08/14,  4.11
2012/08/15,  3.68
2012/08/16,  3.54
2012/08/17,  3.40
2012/08/18,  3.11
2012/08/19,  3.09
2012/08/20,  3.23
2012/08/21,  2.60
2012/08/22,  2.49
2012/08/23,  2.58
2012/08/24,  2.55
2012/08/25,  2.41
2012/08/26,  2.27
2012/08/27,  2.12
2012/08/28,  1.98
2012/08/29,  1.84
2012/08/30,  1.70
2012/08/31,  1.56
2012/09/01,  1.42
2012/09/02,  1.27
2012/09/03,  1.13
2012/09/04,  0.99
2012/09/05,  0.93
2012/09/06,  0.91
2012/09/07,  0.91
2012/09/08,  0.99
2012/09/09,  0.99
2012/09/10,  0.93
2012/09/11,  0.96
2012/09/12,  1.02
2012/09/13,  0.99
2012/09/14,  0.93
2012/09/15,  0.88
2012/09/16,  0.82
2012/09/17,  0.76
2012/09/18,  0.74
2012/09/19,  0.71
2012/09/20,  0.71
2012/09/21,  0.68
2012/09/22,  0.65
2012/09/23,  0.62
2012/09/24,  0.59
2012/09/25,  0.59
2012/09/26,  0.57
2012/09/27,  0.54
2012/09/28,  0.51
2012/09/29,  0.51
2012/09/30,  0.48
2012/10/01,  0.45
2012/10/02,  0.48
2012/10/03,  0.51
2012/10/04,  0.54
2012/10/05,  0.59
2012/10/06,  0.62
2012/10/07,  0.65
2012/10/08,  0.71
2012/10/09,  0.71
2012/10/10,  0.74
2012/10/11,  0.79
2012/10/12,  0.74
2012/10/13,  0.71
2012/10/14,  0.71
2012/10/15,  0.65
2012/10/16,  0.76
2012/10/17,  0.76
2012/10/18,  0.71
2012/10/19,  0.71
2012/10/20,  0.68
2012/10/21,  0.68
2012/10/22,  0.65
2012/10/23,  0.71
2012/10/24,  0.91
2012/10/25,  0.76
2012/10/26,  0.71
2012/10/27,  0.71
2012/10/28,  0.71
2012/10/29,  0.71
2012/10/30,  0.76
2012/10/31,  0.71
2012/11/01,  0.65
2012/11/02,  0.76
2012/11/03,  0.71
2012/11/04,  0.68
2012/11/05,  0.65
2012/11/06,  0.65
2012/11/07,  0.65
2012/11/08,  0.62
2012/11/09,  0.71
2012/11/10,  0.79
2012/11/11,  0.76
2012/11/12,  0.71
2012/11/13,  0.71
2012/11/14,  0.76
2012/11/15,  0.74
2012/11/16,  0.82
2012/11/17,  7.36
2012/11/18,  8.66
2012/11/19,  7.36
2012/11/20,  5.01
2012/11/21,  4.36
2012/11/22,  7.08
2012/11/23,  5.07
2012/11/24,  4.53
2012/11/25,  4.42
2012/11/26,  3.68
2012/11/27,  3.85
2012/11/28,  4.47
2012/11/29,  8.64
2012/11/30, 10.56
2012/12/01, 32.28
2012/12/02, 25.37
2012/12/03, 91.17
2012/12/04, 31.09
2012/12/05, 25.74
2012/12/06, 42.30
2012/12/07, 28.54
2012/12/08, 19.45
2012/12/09, 16.62
2012/12/10, 12.94
2012/12/11, 11.18
2012/12/12, 10.02
2012/12/13,  9.65
2012/12/14,  9.09
2012/12/15,  8.61
2012/12/16,  8.32
2012/12/17,  8.64
2012/12/18, 11.13
2012/12/19, 10.33
2012/12/20, 11.07
2012/12/21, 11.33
2012/12/22, 12.17
2012/12/23, 14.16
2012/12/24, 15.77
2012/12/25, 15.77
2012/12/26, 14.55
2012/12/27, 12.51
2012/12/28, 11.33
2012/12/29, 10.36
2012/12/30,  9.77
2012/12/31,  9.00
2013/01/01,  8.55
2013/01/02,  8.58
2013/01/03,  8.86
2013/01/04,  9.26
2013/01/05,  9.20
2013/01/06,  9.94
2013/01/07,  9.34
2013/01/08,  8.98
2013/01/09,  9.20
2013/01/10, 11.10
2013/01/11, 10.82
2013/01/12,  8.32
2013/01/13,  7.42
2013/01/14,  6.46
2013/01/15,  6.40
2013/01/16,  6.48
2013/01/17,  8.15
2013/01/18,  8.95
2013/01/19,  8.95
2013/01/20,  9.06
2013/01/21,  8.92
2013/01/22,  9.57
2013/01/23, 10.76
2013/01/24, 12.15
2013/01/25, 18.66
2013/01/26, 21.04
2013/01/27, 18.91
2013/01/28, 14.16
2013/01/29, 12.20
2013/01/30, 10.93
2013/01/31, 10.70
2013/02/01, 10.08
2013/02/02,  9.17
2013/02/03,  9.12
2013/02/04, 10.39
2013/02/05, 10.08
2013/02/06,  9.80
2013/02/07,  9.23
2013/02/08,  8.95
2013/02/09,  8.64
2013/02/10,  8.15
2013/02/11,  7.73
2013/02/12,  7.30
2013/02/13,  6.99
2013/02/14,  6.71
2013/02/15,  6.46
2013/02/16,  6.37
2013/02/17,  9.17
2013/02/18,  8.52
2013/02/19,  7.90
2013/02/20,  7.19
2013/02/21,  6.82
2013/02/22,  6.54
2013/02/23,  6.82
2013/02/24,  6.09
2013/02/25,  5.27
2013/02/26,  5.15
2013/02/27,  5.38
2013/02/28,  6.34
2013/03/01,  7.11
2013/03/02,  9.71
2013/03/03, 10.11
2013/03/04, 14.61
2013/03/05, 11.58
2013/03/06, 11.98
2013/03/07, 11.64
2013/03/08, 11.86
2013/03/09, 12.37
2013/03/10, 12.97
2013/03/11, 14.33
2013/03/12, 15.88
2013/03/13, 19.22
2013/03/14, 25.79
2013/03/15, 27.29
2013/03/16, 28.06
2013/03/17, 28.31
2013/03/18, 22.40
2013/03/19, 22.99
2013/03/20, 27.97
2013/03/21, 30.69
2013/03/22, 25.00
2013/03/23, 23.07
2013/03/24, 19.20
2013/03/25, 20.67
2013/03/26, 25.17
2013/03/27, 20.16
2013/03/28, 21.97
2013/03/29, 24.29
2013/03/30, 26.78
2013/03/31, 36.52
2013/04/01, 41.36
2013/04/02, 32.39
2013/04/03, 33.30
2013/04/04, 33.10
2013/04/05, 37.66
2013/04/06, 34.57
2013/04/07, 32.98
2013/04/08, 37.00
2013/04/09, 41.90
2013/04/10, 32.76
2013/04/11, 35.39
2013/04/12, 48.61
2013/04/13, 52.49
2013/04/14, 59.97
2013/04/15, 62.63
2013/04/16, 55.07
2013/04/17, 41.22
2013/04/18, 29.70
2013/04/19, 31.54
2013/04/20, 36.58
2013/04/21, 46.35
2013/04/22, 63.53
2013/04/23, 83.32
2013/04/24, 85.79
2013/04/25, 83.30
2013/04/26, 73.73
2013/04/27, 86.16
2013/04/28, 96.38
2013/04/29, 103.99
2013/04/30, 114.78
2013/05/01, 118.35
2013/05/02, 100.37
2013/05/03, 90.40
2013/05/04, 102.29
2013/05/05, 86.55
2013/05/06, 67.70
2013/05/07, 61.38
2013/05/08, 54.45
2013/05/09, 54.93
2013/05/10, 59.48
2013/05/11, 80.75
2013/05/12, 94.14
2013/05/13, 110.79
2013/05/14, 103.34
2013/05/15, 93.43
2013/05/16, 90.52
2013/05/17, 74.29
2013/05/18, 60.48
2013/05/19, 53.23
2013/05/20, 54.98
2013/05/21, 60.36
2013/05/22, 65.94
2013/05/23, 60.42
2013/05/24, 45.02
2013/05/25, 41.73
2013/05/26, 41.90
2013/05/27, 43.60
2013/05/28, 46.72
2013/05/29, 52.38
2013/05/30, 56.14
2013/05/31, 55.21
2013/06/01, 47.03
2013/06/02, 53.45
2013/06/03, 58.24
2013/06/04, 54.87
2013/06/05, 56.31
2013/06/06, 47.93
2013/06/07, 46.09
2013/06/08, 42.47
2013/06/09, 46.23
2013/06/10, 44.08
2013/06/11, 36.69
2013/06/12, 29.98
2013/06/13, 27.89
2013/06/14, 23.67
2013/06/15, 19.73
2013/06/16, 16.39
2013/06/17, 14.55
2013/06/18, 13.36
2013/06/19, 13.17
2013/06/20, 14.01
2013/06/21, 11.66
2013/06/22, 10.76
2013/06/23,  9.48
2013/06/24,  9.06
2013/06/25, 18.04
2013/06/26, 40.88
2013/06/27, 26.59
2013/06/28, 17.78
2013/06/29, 18.23
2013/06/30, 16.28
2013/07/01, 14.21
2013/07/02, 12.91
2013/07/03, 12.63
2013/07/04, 11.69
2013/07/05, 10.82
2013/07/06,  9.48
2013/07/07,  8.78
2013/07/08,  7.87
2013/07/09,  7.67
2013/07/10,  6.57
2013/07/11,  6.37
2013/07/12,  5.46
2013/07/13,  5.15
2013/07/14,  4.90
2013/07/15,  4.87
2013/07/16,  4.67
2013/07/17,  4.28
2013/07/18,  3.96
2013/07/19,  3.85
2013/07/20,  3.65
2013/07/21,  3.45
2013/07/22,  3.65
2013/07/23,  3.85
2013/07/24,  3.57
2013/07/25,  3.37
2013/07/26,  3.65
2013/07/27,  4.47
2013/07/28,  3.57
2013/07/29,  2.83
2013/07/30,  2.97
2013/07/31,  2.77
2013/08/01,  2.52
2013/08/02,  2.27
2013/08/03,  2.15
2013/08/04,  2.07
2013/08/05,  1.87
2013/08/06,  1.81
2013/08/07,  1.76
2013/08/08,  1.67
2013/08/09,  1.64
2013/08/10,  1.56
2013/08/11,  1.56
2013/08/12,  1.47
2013/08/13,  1.42
2013/08/14,  1.39
2013/08/15,  1.27
2013/08/16,  1.19
2013/08/17,  1.13
2013/08/18,  1.08
2013/08/19,  1.19
2013/08/20,  1.25
2013/08/21,  1.95
2013/08/22,  1.64
2013/08/23,  1.67
2013/08/24,  1.36
2013/08/25,  1.30
2013/08/26,  1.25
2013/08/27,  1.19
2013/08/28,  1.13
2013/08/29,  1.10
